province,month,year,month_of_year,hcl_emission,pcl_emission
广东省,157,2014,2,6862094485.293727,1101277861.374302
广西壮族自治区,157,2014,2,4796326972.764067,1634669035.9501617
新疆维吾尔自治区,157,2014,2,39305455667.790184,10824272365.99892
江苏省,157,2014,2,4322411903.172973,1234366795.091948
江西省,157,2014,2,3489878767.327685,818373835.0946468
河北省,157,2014,2,13357211332.319168,3419472682.201877
河南省,157,2014,2,9506229221.855091,2349524665.9239163
浙江省,157,2014,2,2543213922.637376,427716521.782498
海南省,157,2014,2,107534871.56215031,17426271.8383772
湖北省,157,2014,2,6666668583.760826,1709924815.566309
湖南省,157,2014,2,6890239863.258179,1229869131.9181256
甘肃省,157,2014,2,7864178303.48925,1992710962.7409217
福建省,157,2014,2,1732472171.2449553,278415172.13416755
西藏自治区,157,2014,2,6468363369.73348,2269969125.003179
贵州省,157,2014,2,3622952000.6326065,881798887.7525299
辽宁省,157,2014,2,5751167172.678408,2124494781.2482045
重庆市,157,2014,2,1269988324.9290893,358423858.65056264
陕西省,157,2014,2,5671450118.371022,1792624459.2002695
青海省,157,2014,2,3105435823.341606,717261575.4668722
香港特别行政区,157,2014,2,1480414.9061413985,138758.12017432405
黑龙江省,157,2014,2,23405036747.612732,10395996802.664778
上海市,158,2014,3,80580921.7349243,9036444.180478757
云南省,158,2014,3,8920134700.650646,3578491946.2074203
内蒙古自治区,158,2014,3,35508628192.12733,17430469364.546146
北京市,158,2014,3,245830620.53176063,27722813.07108654
吉林省,158,2014,3,5486410890.821326,2020604082.8243558
四川省,158,2014,3,20280489617.54957,6186261916.706743
天津市,158,2014,3,116515042.54291618,23471329.126180243
宁夏回族自治区,158,2014,3,366806983.0686822,71127011.6204008
安徽省,158,2014,3,4515797806.287078,1175030233.7744937
山东省,158,2014,3,10399508262.30129,2289605661.884154
山西省,158,2014,3,5210515278.289733,1621375930.579975
广东省,158,2014,3,6857170801.349102,1096502413.674223
广西壮族自治区,158,2014,3,4698858122.472252,1443649519.2042189
新疆维吾尔自治区,158,2014,3,36297778209.50471,8939729066.646145
江苏省,158,2014,3,4177207642.4419365,838644740.6990592
江西省,158,2014,3,3352408845.320601,536871386.4794528
河北省,158,2014,3,11563895766.187233,2573465627.914859
河南省,158,2014,3,8915213311.208994,1732063495.6967757
浙江省,158,2014,3,2502190612.8323054,340461230.13694245
海南省,158,2014,3,108230709.36703002,22055140.407221895
湖北省,158,2014,3,6189927101.103917,1327968512.3958182
湖南省,158,2014,3,6531442978.9684925,1016284844.9070857
甘肃省,158,2014,3,7195407454.31666,1491667532.5565205
福建省,158,2014,3,1717498841.2206907,250208472.9941207
西藏自治区,158,2014,3,6150276997.60924,1879052725.7618234
贵州省,158,2014,3,3090465033.4111404,563484201.4141845
辽宁省,158,2014,3,5332939350.363281,1567991456.5311213
重庆市,158,2014,3,1215305966.5168252,237563451.3292932
陕西省,158,2014,3,5074269569.931884,1387950387.2793818
青海省,158,2014,3,2942432475.177274,641630006.8686568
香港特别行政区,158,2014,3,1480205.8220155404,138275.37707565175
黑龙江省,158,2014,3,22108422116.51357,11953171525.091095
上海市,159,2014,4,80656463.04176365,9390570.057036765
云南省,159,2014,4,9313829419.325808,5176777031.599006
内蒙古自治区,159,2014,4,36418759033.16831,37202339823.26038
北京市,159,2014,4,242430526.2988573,30743487.32425147
吉林省,159,2014,4,5197919594.91021,1913611873.1530697
四川省,159,2014,4,20408059455.386517,7055090919.797324
天津市,159,2014,4,115653044.57395801,22299700.894762196
宁夏回族自治区,159,2014,4,364361612.4865045,67873295.00752373
安徽省,159,2014,4,4559503289.547556,1437519295.9462268
山东省,159,2014,4,10342754486.635246,2204015760.885819
山西省,159,2014,4,5017060872.25084,1430849831.6868503
广东省,159,2014,4,6857312270.553923,1166085480.2736032
广西壮族自治区,159,2014,4,4703660912.774726,1431180308.4852352
新疆维吾尔自治区,159,2014,4,36355231611.24516,14060757738.666372
江苏省,159,2014,4,4197615833.835336,981237154.5634489
江西省,159,2014,4,3379202713.188716,692825131.1966977
河北省,159,2014,4,11283058808.163458,2476454672.789719
河南省,159,2014,4,8914708098.17891,1755689217.4886835
浙江省,159,2014,4,2510287996.8712435,394389699.562495
海南省,159,2014,4,107658479.0051749,19553900.85626489
湖北省,159,2014,4,6228808252.466735,1515713197.782349
湖南省,159,2014,4,6550881009.436175,1050881452.2965988
甘肃省,159,2014,4,6915934546.788184,1207389218.0925233
福建省,159,2014,4,1729477119.2793663,323167781.184068
西藏自治区,159,2014,4,6175611686.71965,2670860692.204253
贵州省,159,2014,4,3089671079.872514,551287099.6599841
辽宁省,159,2014,4,5083808113.130251,1303189748.2185154
重庆市,159,2014,4,1217281646.5405993,243816640.66993937
陕西省,159,2014,4,5010116583.102491,1198456237.6346729
青海省,159,2014,4,2720833275.417581,501152943.66940075
香港特别行政区,159,2014,4,1480205.8220155407,138275.37707565175
黑龙江省,159,2014,4,36847909774.99081,137474984000.11295
上海市,160,2014,5,81371291.15232861,14673451.506039234
云南省,160,2014,5,8446963065.784135,2559907570.1648273
内蒙古自治区,160,2014,5,31115113808.585457,7502604431.792597
北京市,160,2014,5,240448567.78558883,27920882.204865765
吉林省,160,2014,5,5041376548.229466,983651287.935694
四川省,160,2014,5,20236294512.8173,6534735692.144821
天津市,160,2014,5,115474555.55721664,22368796.04554196
宁夏回族自治区,160,2014,5,362042279.01841915,65148414.92048539
安徽省,160,2014,5,4668949210.596027,2363645480.1346674
山东省,160,2014,5,10386303657.25398,2625013080.714099
山西省,160,2014,5,4945359637.760738,1501140456.5969222
广东省,160,2014,5,6820365582.187904,977059890.2919878
广西壮族自治区,160,2014,5,4698348565.434497,1442453056.1521647
新疆维吾尔自治区,160,2014,5,34748417641.94797,7444483359.437614
江苏省,160,2014,5,4282471080.8060956,1618397234.2524083
江西省,160,2014,5,3369525301.5885396,653243677.9858239
河北省,160,2014,5,11165190066.86835,2453757925.2138476
河南省,160,2014,5,9116326477.789177,3450597897.231855
浙江省,160,2014,5,2599303063.2264333,1054994476.2543569
海南省,160,2014,5,107264172.64003082,16958766.842880934
湖北省,160,2014,5,6214442973.86659,1542097382.2926495
湖南省,160,2014,5,6519154586.536207,940292049.1050115
甘肃省,160,2014,5,6788778001.382068,1124348689.3761995
福建省,160,2014,5,1741163123.021857,434626305.16388446
西藏自治区,160,2014,5,5827507469.005333,1136197125.995603
贵州省,160,2014,5,3082357691.9914756,611722965.6499004
辽宁省,160,2014,5,5027647174.636574,1010767111.483775
重庆市,160,2014,5,1217124945.8191118,257684628.1814687
陕西省,160,2014,5,4992919325.672685,1453187930.553737
青海省,160,2014,5,2613354174.3909736,435988726.6797433
香港特别行政区,160,2014,5,1480205.8220155404,138275.37707565175
黑龙江省,160,2014,5,18925986642.182266,6136644021.631416
上海市,161,2014,6,80993536.65466744,11822554.856351264
云南省,161,2014,6,8247498603.87049,1534236672.4639125
内蒙古自治区,161,2014,6,30921630647.912895,7207369977.50347
北京市,161,2014,6,241902879.6990056,32604797.97427232
吉林省,161,2014,6,5060131629.586797,1069240882.5935638
四川省,161,2014,6,20257641067.50112,6228747160.610265
天津市,161,2014,6,115667706.1218404,22932561.086045854
宁夏回族自治区,161,2014,6,363128567.50437164,69336187.95308262
安徽省,161,2014,6,4814332046.835427,3431522464.1558743
山东省,161,2014,6,10408093205.209219,2681528115.101244
山西省,161,2014,6,4955340844.698188,1449315883.363712
广东省,161,2014,6,6850186507.5140295,1120618359.1015
广西壮族自治区,161,2014,6,4713523021.271172,1489625319.1260633
新疆维吾尔自治区,161,2014,6,34682602124.06054,7044569364.548246
江苏省,161,2014,6,4280311720.533404,1596386594.9268663
江西省,161,2014,6,3375682112.006155,669227316.92222
河北省,161,2014,6,11246628588.304422,2827619905.0105906
河南省,161,2014,6,9117117892.313046,3347114664.0585327
浙江省,161,2014,6,2544890382.56275,648079581.1230413
海南省,161,2014,6,107133101.51199225,16988410.86773782
湖北省,161,2014,6,6194191761.641515,1280384945.258033
湖南省,161,2014,6,6534446488.083529,950642748.7333765
甘肃省,161,2014,6,6794787268.525862,1133221262.5126274
福建省,161,2014,6,1750374336.1177025,489796242.9865668
西藏自治区,161,2014,6,5789828834.644244,1084194337.7544088
贵州省,161,2014,6,3084926365.9800696,524490257.88014513
辽宁省,161,2014,6,5059831747.971428,1166155915.1033454
重庆市,161,2014,6,1225564222.6119823,307934488.3701466
陕西省,161,2014,6,5010644695.284588,1480190840.0466294
青海省,161,2014,6,2597021671.3653655,449941200.69709146
香港特别行政区,161,2014,6,1480205.8220155407,138275.37707565175
黑龙江省,161,2014,6,18856197494.40509,5225578297.106742
上海市,162,2014,7,81287262.86184566,13861939.547346331
云南省,162,2014,7,8220988770.774351,1523546525.0913882
内蒙古自治区,162,2014,7,30880687662.29007,7101586624.107971
北京市,162,2014,7,240308064.82625493,26765818.050016344
吉林省,162,2014,7,5045875478.684077,1022579766.476796
四川省,162,2014,7,20359532490.002193,7493806061.508488
天津市,162,2014,7,115796762.42377809,24174501.88569395
宁夏回族自治区,162,2014,7,362846113.2883592,68194618.05404478
安徽省,162,2014,7,4637712641.873821,2073166193.550882
山东省,162,2014,7,10433855371.767202,2954952399.2838473
山西省,162,2014,7,4989629685.842083,1760618018.1701143
广东省,162,2014,7,6843146643.716314,1104393156.9912302
广西壮族自治区,162,2014,7,4705084245.845282,1485077410.0439036
新疆维吾尔自治区,162,2014,7,34555011303.0203,6834444242.674712
江苏省,162,2014,7,4307399896.24088,1769645428.7242687
江西省,162,2014,7,3388242069.395064,794464945.6827455
河北省,162,2014,7,11171422992.563944,2528290195.579362
河南省,162,2014,7,8963714471.707293,2243238914.1325154
浙江省,162,2014,7,2694339476.97086,1773440634.3826787
海南省,162,2014,7,106831012.52856469,14841425.333524775
湖北省,162,2014,7,6261172280.118983,1864451479.141134
湖南省,162,2014,7,6528469995.4188385,997093338.3927088
甘肃省,162,2014,7,6799589280.122074,1209762733.2562926
福建省,162,2014,7,1780837699.6238034,732797823.5091951
西藏自治区,162,2014,7,5768195504.273546,1101994562.8661864
贵州省,162,2014,7,3078097196.479367,568203241.4193723
辽宁省,162,2014,7,5051764264.517727,1156031840.6659684
重庆市,162,2014,7,1253861836.045566,535500252.03923494
陕西省,162,2014,7,5071789331.329669,2028132058.6716998
青海省,162,2014,7,2584510810.5432167,443715599.51645917
香港特别行政区,162,2014,7,1480205.8220155404,138275.37707565175
黑龙江省,162,2014,7,18760324000.487637,4855994438.661429
上海市,163,2014,8,81003428.1208081,11913236.375971645
云南省,163,2014,8,8225422113.164252,1549057092.9257786
内蒙古自治区,163,2014,8,31744246193.03146,11666104845.888258
北京市,163,2014,8,241427358.8035214,33171727.13116278
吉林省,163,2014,8,5062963708.691841,1112931533.4645133
四川省,163,2014,8,20240083541.494713,6596551247.061092
天津市,163,2014,8,115718257.15883046,23778990.21560334
宁夏回族自治区,163,2014,8,362477864.90711784,67047003.26850283
安徽省,163,2014,8,4570172026.21148,1561600150.0984879
山东省,163,2014,8,10330827070.094244,2217352232.389874
山西省,163,2014,8,4939866833.961138,1438706573.0151224
广东省,163,2014,8,6875363377.268392,1290602131.8352032
广西壮族自治区,163,2014,8,4704704800.293249,1473834927.7622123
新疆维吾尔自治区,163,2014,8,34669252746.24204,7262876919.57835
江苏省,163,2014,8,4218635250.195797,1140263461.6752813
江西省,163,2014,8,3406558306.068672,893986453.8861359
河北省,163,2014,8,11194074735.378746,2641579245.031785
河南省,163,2014,8,8888049493.15199,1679029217.3262815
浙江省,163,2014,8,2659921491.471894,1502285442.9372919
海南省,163,2014,8,107239742.43634003,17864790.293522786
湖北省,163,2014,8,6206184976.210718,1447263743.6511745
湖南省,163,2014,8,6534103925.014455,1035208786.1140097
甘肃省,163,2014,8,6785404284.497842,1128565186.9024415
福建省,163,2014,8,1804052167.4455864,897004487.7387446
西藏自治区,163,2014,8,5771964161.329271,1121178005.8938556
贵州省,163,2014,8,3084922153.7780633,620952559.3729571
辽宁省,163,2014,8,5064044724.53875,1262901226.5306766
重庆市,163,2014,8,1238347220.4255192,412779067.19800305
陕西省,163,2014,8,4973800418.273231,1298109706.8196456
青海省,163,2014,8,2584365644.571439,433158963.97405845
香港特别行政区,163,2014,8,1480205.8220155404,138275.37707565175
黑龙江省,163,2014,8,19224506289.70532,7378533520.344326
上海市,164,2014,9,80627065.51712875,9191485.480895512
云南省,164,2014,9,8258494851.594202,1616893167.310019
内蒙古自治区,164,2014,9,36786579036.485954,32671954923.543335
北京市,164,2014,9,241568470.2217229,30973208.952836927
吉林省,164,2014,9,5083412679.422822,1248241500.0832434
四川省,164,2014,9,20143020862.847927,5559573410.904128
天津市,164,2014,9,115272314.6195796,20046998.302035574
宁夏回族自治区,164,2014,9,362685436.52329844,66350114.66684314
安徽省,164,2014,9,4531209612.481564,1213317060.096366
山东省,164,2014,9,10352239607.832539,2282189534.829293
山西省,164,2014,9,4935959030.055984,1337153756.025915
广东省,164,2014,9,6906809631.209683,1394483711.0977588
广西壮族自治区,164,2014,9,4722655048.1310005,1523670771.9392745
新疆维吾尔自治区,164,2014,9,34953868542.82044,8049069177.273142
江苏省,164,2014,9,4180762758.973874,846740480.2401092
江西省,164,2014,9,3366383072.5656776,603084056.6918038
河北省,164,2014,9,11197573321.459326,2429598137.5529723
河南省,164,2014,9,8943050049.156387,1994936942.2813666
浙江省,164,2014,9,2515743316.4480724,432080751.8249844
海南省,164,2014,9,107447678.6665224,17772778.561493963
湖北省,164,2014,9,6196161229.338308,1292738336.0959315
湖南省,164,2014,9,6533518820.277093,944318986.1623346
甘肃省,164,2014,9,6816699205.267878,1135445484.4450636
福建省,164,2014,9,1750323456.295806,484030366.060619
西藏自治区,164,2014,9,5802071569.643903,1105356813.7335687
贵州省,164,2014,9,3086346690.786095,531456995.266239
辽宁省,164,2014,9,5070142038.402821,1257200776.621601
重庆市,164,2014,9,1216906218.0723462,241055184.3148867
陕西省,164,2014,9,4967644380.431545,1147525233.997688
青海省,164,2014,9,2615745281.860841,457166959.27316076
香港特别行政区,164,2014,9,1480205.8220155407,138275.37707565175
黑龙江省,164,2014,9,19283748384.180225,7724323442.789029
上海市,165,2014,10,80580653.49084939,9034332.56309838
云南省,165,2014,10,8212704804.240826,1458273448.9707043
内蒙古自治区,165,2014,10,33067618824.25053,14306889179.552742
北京市,165,2014,10,240856715.03874028,25591343.003540132
吉林省,165,2014,10,5619077096.10081,4744023885.472994
四川省,165,2014,10,20089032140.095535,5362258545.520291
天津市,165,2014,10,115290088.55944322,21284053.8007114
宁夏回族自治区,165,2014,10,366652464.57382274,77100606.21985865
安徽省,165,2014,10,4552287207.431528,1455053508.4637647
山东省,165,2014,10,10337727737.724396,2287086375.331988
山西省,165,2014,10,5019249763.937177,1506424750.846443
广东省,165,2014,10,6847595079.228296,1103380333.7591252
广西壮族自治区,165,2014,10,4724774786.5601635,1576271769.5577626
新疆维吾尔自治区,165,2014,10,35427589273.852646,8389516834.519455
江苏省,165,2014,10,4178411801.9744387,847869499.2145579
江西省,165,2014,10,3375585268.9692993,708946736.3877593
河北省,165,2014,10,11231122789.936129,2421846398.64856
河南省,165,2014,10,8957890553.206411,2219769388.3231273
浙江省,165,2014,10,2503656910.988171,353473012.6649455
海南省,165,2014,10,107362742.24174158,18637166.967942838
湖北省,165,2014,10,6212005589.54302,1545338768.3396301
